"1685738468.18270000","true","0.174036","true","0.640776","0.0","true","0.319708","true","0.305742","true","0.282577","true","0.122985"
"1685738478.27160000","true","0.259434","true","0.650846","0.0","true","0.319613","true","0.266628","true","0.290724","true","0.272863"
