"1685689665.27530000","true","0.44722","true","0.447196","0.0","true","0.473505","true","0.491289","true","0.472272","true","0.397096"
"1685689675.27530000","true","0.527877","true","0.414161","0.0","true","0.529402","true","0.511159","true","0.547428","true","0.559362"
"1685689685.27530000","true","0.404221","true","0.557129","0.0","true","0.388789","true","0.35801","true","0.353058","true","0.420593"
"1685689695.27530000","true","0.452185","true","0.370178","0.0","true","0.427099","true","0.499829","true","0.479438","true","0.402705"
"1685689705.27530000","true","0.417965","true","0.420818","0.0","true","0.502141","true","0.457074","true","0.447802","true","0.451733"
"1685689715.27530000","true","0.502384","true","0.484884","0.0","true","0.416521","true","0.396923","true","0.448655","true","0.511917"
"1685689725.27530000","true","0.379797","true","0.468892","0.0","true","0.389499","true","0.425665","true","0.390902","true","0.340848"
